sku,image,gallery,status,color,fynd_uid
5045553795541,5045553795510_1.jpg,"5045553795510_1.jpg,5045553795510_2.jpg,5045553795510_3.jpg,5045553795510_4.jpg,5045553795510_5.jpg,5045553795510_6.jpg,5045553795510_7.jpg,5045553795510_8.jpg,5045553795510_9.jpg,5045553795510_11.jpg",active,Yellow,8087480
5045553795572,5045553795510_1.jpg,"5045553795510_1.jpg,5045553795510_2.jpg,5045553795510_3.jpg,5045553795510_4.jpg,5045553795510_5.jpg,5045553795510_6.jpg,5045553795510_7.jpg,5045553795510_8.jpg,5045553795510_9.jpg,5045553795510_11.jpg",active,Yellow,8087480
5045553795602,5045553795510_1.jpg,"5045553795510_1.jpg,5045553795510_2.jpg,5045553795510_3.jpg,5045553795510_4.jpg,5045553795510_5.jpg,5045553795510_6.jpg,5045553795510_7.jpg,5045553795510_8.jpg,5045553795510_9.jpg,5045553795510_11.jpg",active,Yellow,8087480
5045553795633,5045553795510_1.jpg,"5045553795510_1.jpg,5045553795510_2.jpg,5045553795510_3.jpg,5045553795510_4.jpg,5045553795510_5.jpg,5045553795510_6.jpg,5045553795510_7.jpg,5045553795510_8.jpg,5045553795510_9.jpg,5045553795510_11.jpg",active,Yellow,8087480
5045553795664,5045553795510_1.jpg,"5045553795510_1.jpg,5045553795510_2.jpg,5045553795510_3.jpg,5045553795510_4.jpg,5045553795510_5.jpg,5045553795510_6.jpg,5045553795510_7.jpg,5045553795510_8.jpg,5045553795510_9.jpg,5045553795510_11.jpg",active,Yellow,8087480
5045553795695,5045553795510_1.jpg,"5045553795510_1.jpg,5045553795510_2.jpg,5045553795510_3.jpg,5045553795510_4.jpg,5045553795510_5.jpg,5045553795510_6.jpg,5045553795510_7.jpg,5045553795510_8.jpg,5045553795510_9.jpg,5045553795510_11.jpg",active,Yellow,8087480
5045553795725,5045553795510_1.jpg,"5045553795510_1.jpg,5045553795510_2.jpg,5045553795510_3.jpg,5045553795510_4.jpg,5045553795510_5.jpg,5045553795510_6.jpg,5045553795510_7.jpg,5045553795510_8.jpg,5045553795510_9.jpg,5045553795510_11.jpg",active,Yellow,8087480
5045553795756,5045553795510_1.jpg,"5045553795510_1.jpg,5045553795510_2.jpg,5045553795510_3.jpg,5045553795510_4.jpg,5045553795510_5.jpg,5045553795510_6.jpg,5045553795510_7.jpg,5045553795510_8.jpg,5045553795510_9.jpg,5045553795510_11.jpg",active,Yellow,8087480
5045620498047,5045553795510_1.jpg,"5045553795510_1.jpg,5045553795510_2.jpg,5045553795510_3.jpg,5045553795510_4.jpg,5045553795510_5.jpg,5045553795510_6.jpg,5045553795510_7.jpg,5045553795510_8.jpg,5045553795510_9.jpg,5045553795510_11.jpg",active,Yellow,8087480
5045627415665,5045627415665_1.jpg,"5045627415665_1.jpg,5045627415665_2.jpg,5045627415665_3.jpg,5045627415665_11.jpg",active,Yellow,8089476
5045626363059,5045626363059_1.jpg,"5045626363059_1.jpg,5045626363059_2.jpg,5045626363059_3.jpg,5045626363059_4.jpg,5045626363059_5.jpg,5045626363059_6.jpg,5045626363059_11.jpg",active,Black,8087523
5045626363080,5045626363059_1.jpg,"5045626363059_1.jpg,5045626363059_2.jpg,5045626363059_3.jpg,5045626363059_4.jpg,5045626363059_5.jpg,5045626363059_6.jpg,5045626363059_11.jpg",active,Black,8087523
5045626363110,5045626363059_1.jpg,"5045626363059_1.jpg,5045626363059_2.jpg,5045626363059_3.jpg,5045626363059_4.jpg,5045626363059_5.jpg,5045626363059_6.jpg,5045626363059_11.jpg",active,Black,8087523
5045626363141,5045626363059_1.jpg,"5045626363059_1.jpg,5045626363059_2.jpg,5045626363059_3.jpg,5045626363059_4.jpg,5045626363059_5.jpg,5045626363059_6.jpg,5045626363059_11.jpg",active,Black,8087523
5045626363172,5045626363059_1.jpg,"5045626363059_1.jpg,5045626363059_2.jpg,5045626363059_3.jpg,5045626363059_4.jpg,5045626363059_5.jpg,5045626363059_6.jpg,5045626363059_11.jpg",active,Black,8087523
5045626363202,5045626363059_1.jpg,"5045626363059_1.jpg,5045626363059_2.jpg,5045626363059_3.jpg,5045626363059_4.jpg,5045626363059_5.jpg,5045626363059_6.jpg,5045626363059_11.jpg",active,Black,8087523
5045626363264,5045626363059_1.jpg,"5045626363059_1.jpg,5045626363059_2.jpg,5045626363059_3.jpg,5045626363059_4.jpg,5045626363059_5.jpg,5045626363059_6.jpg,5045626363059_11.jpg",active,Black,8087523
5045626063836,5045626063836_1.jpg,"5045626063836_1.jpg,5045626063836_2.jpg,5045626063836_3.jpg,5045626063836_4.jpg,5045626063836_5.jpg,5045626063836_11.jpg",active,Beige,8087462
5045626063867,5045626063836_1.jpg,"5045626063836_1.jpg,5045626063836_2.jpg,5045626063836_3.jpg,5045626063836_4.jpg,5045626063836_5.jpg,5045626063836_11.jpg",active,Beige,8087462
5045626063898,5045626063836_1.jpg,"5045626063836_1.jpg,5045626063836_2.jpg,5045626063836_3.jpg,5045626063836_4.jpg,5045626063836_5.jpg,5045626063836_11.jpg",active,Beige,8087462
5045626063928,5045626063836_1.jpg,"5045626063836_1.jpg,5045626063836_2.jpg,5045626063836_3.jpg,5045626063836_4.jpg,5045626063836_5.jpg,5045626063836_11.jpg",active,Beige,8087462
5045626063959,5045626063836_1.jpg,"5045626063836_1.jpg,5045626063836_2.jpg,5045626063836_3.jpg,5045626063836_4.jpg,5045626063836_5.jpg,5045626063836_11.jpg",active,Beige,8087462
5045626063980,5045626063836_1.jpg,"5045626063836_1.jpg,5045626063836_2.jpg,5045626063836_3.jpg,5045626063836_4.jpg,5045626063836_5.jpg,5045626063836_11.jpg",active,Beige,8087462
5045626064048,5045626063836_1.jpg,"5045626063836_1.jpg,5045626063836_2.jpg,5045626063836_3.jpg,5045626063836_4.jpg,5045626063836_5.jpg,5045626063836_11.jpg",active,Beige,8087462
5045627780954,5045627780954_1.jpg,"5045627780954_1.jpg,5045627780954_2.jpg,5045627780954_3.jpg,5045627780954_4.jpg,5045627780954_5.jpg,5045627780954_6.jpg,5045627780954_11.jpg",active,Black,8087499
5045627780985,5045627780954_1.jpg,"5045627780954_1.jpg,5045627780954_2.jpg,5045627780954_3.jpg,5045627780954_4.jpg,5045627780954_5.jpg,5045627780954_6.jpg,5045627780954_11.jpg",active,Black,8087499
5045627781012,5045627780954_1.jpg,"5045627780954_1.jpg,5045627780954_2.jpg,5045627780954_3.jpg,5045627780954_4.jpg,5045627780954_5.jpg,5045627780954_6.jpg,5045627780954_11.jpg",active,Black,8087499
5045627781043,5045627780954_1.jpg,"5045627780954_1.jpg,5045627780954_2.jpg,5045627780954_3.jpg,5045627780954_4.jpg,5045627780954_5.jpg,5045627780954_6.jpg,5045627780954_11.jpg",active,Black,8087499
5045627781074,5045627780954_1.jpg,"5045627780954_1.jpg,5045627780954_2.jpg,5045627780954_3.jpg,5045627780954_4.jpg,5045627780954_5.jpg,5045627780954_6.jpg,5045627780954_11.jpg",active,Black,8087499
5045627781104,5045627780954_1.jpg,"5045627780954_1.jpg,5045627780954_2.jpg,5045627780954_3.jpg,5045627780954_4.jpg,5045627780954_5.jpg,5045627780954_6.jpg,5045627780954_11.jpg",active,Black,8087499
5045627781135,5045627780954_1.jpg,"5045627780954_1.jpg,5045627780954_2.jpg,5045627780954_3.jpg,5045627780954_4.jpg,5045627780954_5.jpg,5045627780954_6.jpg,5045627780954_11.jpg",active,Black,8087499
5045627781166,5045627780954_1.jpg,"5045627780954_1.jpg,5045627780954_2.jpg,5045627780954_3.jpg,5045627780954_4.jpg,5045627780954_5.jpg,5045627780954_6.jpg,5045627780954_11.jpg",active,Black,8087499
5045627781197,5045627780954_1.jpg,"5045627780954_1.jpg,5045627780954_2.jpg,5045627780954_3.jpg,5045627780954_4.jpg,5045627780954_5.jpg,5045627780954_6.jpg,5045627780954_11.jpg",active,Black,8087499
5045627781227,5045627780954_1.jpg,"5045627780954_1.jpg,5045627780954_2.jpg,5045627780954_3.jpg,5045627780954_4.jpg,5045627780954_5.jpg,5045627780954_6.jpg,5045627780954_11.jpg",active,Black,8087499
5045627547533,5045627547533_1.jpg,"5045627547533_1.jpg,5045627547533_2.jpg,5045627547533_3.jpg,5045627547533_4.jpg,5045627547533_5.jpg,5045627547533_6.jpg,5045627547533_7.jpg,5045627547533_8.jpg,5045627547533_11.jpg",active,Beige,8089357
5045627338063,5045627338063_1.jpg,"5045627338063_1.jpg,5045627338063_2.jpg,5045627338063_3.jpg,5045627338063_4.jpg,5045627338063_5.jpg,5045627338063_11.jpg",active,Brown,8087631
5045627338094,5045627338063_1.jpg,"5045627338063_1.jpg,5045627338063_2.jpg,5045627338063_3.jpg,5045627338063_4.jpg,5045627338063_5.jpg,5045627338063_11.jpg",active,Brown,8087631
5045627338124,5045627338063_1.jpg,"5045627338063_1.jpg,5045627338063_2.jpg,5045627338063_3.jpg,5045627338063_4.jpg,5045627338063_5.jpg,5045627338063_11.jpg",active,Brown,8087631
5045627338155,5045627338063_1.jpg,"5045627338063_1.jpg,5045627338063_2.jpg,5045627338063_3.jpg,5045627338063_4.jpg,5045627338063_5.jpg,5045627338063_11.jpg",active,Brown,8087631
5045627338186,5045627338063_1.jpg,"5045627338063_1.jpg,5045627338063_2.jpg,5045627338063_3.jpg,5045627338063_4.jpg,5045627338063_5.jpg,5045627338063_11.jpg",active,Brown,8087631
5045627338216,5045627338063_1.jpg,"5045627338063_1.jpg,5045627338063_2.jpg,5045627338063_3.jpg,5045627338063_4.jpg,5045627338063_5.jpg,5045627338063_11.jpg",active,Brown,8087631
5045627338247,5045627338063_1.jpg,"5045627338063_1.jpg,5045627338063_2.jpg,5045627338063_3.jpg,5045627338063_4.jpg,5045627338063_5.jpg,5045627338063_11.jpg",active,Brown,8087631
5045627338278,5045627338063_1.jpg,"5045627338063_1.jpg,5045627338063_2.jpg,5045627338063_3.jpg,5045627338063_4.jpg,5045627338063_5.jpg,5045627338063_11.jpg",active,Brown,8087631
5045625464061,5045625464061_1.jpg,"5045625464061_1.jpg,5045625464061_2.jpg,5045625464061_3.jpg,5045625464061_4.jpg,5045625464061_5.jpg,5045625464061_11.jpg",active,Beige,8087464
5045625464092,5045625464061_1.jpg,"5045625464061_1.jpg,5045625464061_2.jpg,5045625464061_3.jpg,5045625464061_4.jpg,5045625464061_5.jpg,5045625464061_11.jpg",active,Beige,8087464
5045625464122,5045625464061_1.jpg,"5045625464061_1.jpg,5045625464061_2.jpg,5045625464061_3.jpg,5045625464061_4.jpg,5045625464061_5.jpg,5045625464061_11.jpg",active,Beige,8087464
5045625464153,5045625464061_1.jpg,"5045625464061_1.jpg,5045625464061_2.jpg,5045625464061_3.jpg,5045625464061_4.jpg,5045625464061_5.jpg,5045625464061_11.jpg",active,Beige,8087464
5045625464184,5045625464061_1.jpg,"5045625464061_1.jpg,5045625464061_2.jpg,5045625464061_3.jpg,5045625464061_4.jpg,5045625464061_5.jpg,5045625464061_11.jpg",active,Beige,8087464
5045625464214,5045625464061_1.jpg,"5045625464061_1.jpg,5045625464061_2.jpg,5045625464061_3.jpg,5045625464061_4.jpg,5045625464061_5.jpg,5045625464061_11.jpg",active,Beige,8087464
5045625464245,5045625464061_1.jpg,"5045625464061_1.jpg,5045625464061_2.jpg,5045625464061_3.jpg,5045625464061_4.jpg,5045625464061_5.jpg,5045625464061_11.jpg",active,Beige,8087464
5045624663731,5045624663731_1.jpg,"5045624663731_1.jpg,5045624663731_2.jpg,5045624663731_3.jpg,5045624663731_4.jpg,5045624663731_5.jpg,5045624663731_6.jpg,5045624663731_7.jpg,5045624663731_8.jpg,5045624663731_11.jpg",active,Blue,8087472
5045624663762,5045624663731_1.jpg,"5045624663731_1.jpg,5045624663731_2.jpg,5045624663731_3.jpg,5045624663731_4.jpg,5045624663731_5.jpg,5045624663731_6.jpg,5045624663731_7.jpg,5045624663731_8.jpg,5045624663731_11.jpg",active,Blue,8087472
5045624663793,5045624663731_1.jpg,"5045624663731_1.jpg,5045624663731_2.jpg,5045624663731_3.jpg,5045624663731_4.jpg,5045624663731_5.jpg,5045624663731_6.jpg,5045624663731_7.jpg,5045624663731_8.jpg,5045624663731_11.jpg",active,Blue,8087472
5045624663823,5045624663731_1.jpg,"5045624663731_1.jpg,5045624663731_2.jpg,5045624663731_3.jpg,5045624663731_4.jpg,5045624663731_5.jpg,5045624663731_6.jpg,5045624663731_7.jpg,5045624663731_8.jpg,5045624663731_11.jpg",active,Blue,8087472
5045624663854,5045624663731_1.jpg,"5045624663731_1.jpg,5045624663731_2.jpg,5045624663731_3.jpg,5045624663731_4.jpg,5045624663731_5.jpg,5045624663731_6.jpg,5045624663731_7.jpg,5045624663731_8.jpg,5045624663731_11.jpg",active,Blue,8087472
5045624663885,5045624663731_1.jpg,"5045624663731_1.jpg,5045624663731_2.jpg,5045624663731_3.jpg,5045624663731_4.jpg,5045624663731_5.jpg,5045624663731_6.jpg,5045624663731_7.jpg,5045624663731_8.jpg,5045624663731_11.jpg",active,Blue,8087472
5045624663915,5045624663731_1.jpg,"5045624663731_1.jpg,5045624663731_2.jpg,5045624663731_3.jpg,5045624663731_4.jpg,5045624663731_5.jpg,5045624663731_6.jpg,5045624663731_7.jpg,5045624663731_8.jpg,5045624663731_11.jpg",active,Blue,8087472
5045625902297,5045625902297_1.jpg,"5045625902297_1.jpg,5045625902297_2.jpg,5045625902297_3.jpg,5045625902297_4.jpg,5045625902297_5.jpg,5045625902297_11.jpg",active,Beige,8089208
5045625902327,5045625902297_1.jpg,"5045625902297_1.jpg,5045625902297_2.jpg,5045625902297_3.jpg,5045625902297_4.jpg,5045625902297_5.jpg,5045625902297_11.jpg",active,Beige,8089208
5045625902358,5045625902297_1.jpg,"5045625902297_1.jpg,5045625902297_2.jpg,5045625902297_3.jpg,5045625902297_4.jpg,5045625902297_5.jpg,5045625902297_11.jpg",active,Beige,8089208
5045625902389,5045625902297_1.jpg,"5045625902297_1.jpg,5045625902297_2.jpg,5045625902297_3.jpg,5045625902297_4.jpg,5045625902297_5.jpg,5045625902297_11.jpg",active,Beige,8089208
5045622754424,5045622754424_1.jpg,"5045622754424_1.jpg,5045622754424_2.jpg,5045622754424_3.jpg,5045622754424_4.jpg,5045622754424_5.jpg,5045622754424_6.jpg,5045622754424_11.jpg",inactive,Beige,8087620
5045622754455,5045622754424_1.jpg,"5045622754424_1.jpg,5045622754424_2.jpg,5045622754424_3.jpg,5045622754424_4.jpg,5045622754424_5.jpg,5045622754424_6.jpg,5045622754424_11.jpg",inactive,Beige,8087620
5045622754486,5045622754424_1.jpg,"5045622754424_1.jpg,5045622754424_2.jpg,5045622754424_3.jpg,5045622754424_4.jpg,5045622754424_5.jpg,5045622754424_6.jpg,5045622754424_11.jpg",inactive,Beige,8087620
5045622754516,5045622754424_1.jpg,"5045622754424_1.jpg,5045622754424_2.jpg,5045622754424_3.jpg,5045622754424_4.jpg,5045622754424_5.jpg,5045622754424_6.jpg,5045622754424_11.jpg",inactive,Beige,8087620
5045622754547,5045622754424_1.jpg,"5045622754424_1.jpg,5045622754424_2.jpg,5045622754424_3.jpg,5045622754424_4.jpg,5045622754424_5.jpg,5045622754424_6.jpg,5045622754424_11.jpg",inactive,Beige,8087620
5045622754578,5045622754424_1.jpg,"5045622754424_1.jpg,5045622754424_2.jpg,5045622754424_3.jpg,5045622754424_4.jpg,5045622754424_5.jpg,5045622754424_6.jpg,5045622754424_11.jpg",inactive,Beige,8087620
5045622754608,5045622754424_1.jpg,"5045622754424_1.jpg,5045622754424_2.jpg,5045622754424_3.jpg,5045622754424_4.jpg,5045622754424_5.jpg,5045622754424_6.jpg,5045622754424_11.jpg",inactive,Beige,8087620
5045622754639,5045622754424_1.jpg,"5045622754424_1.jpg,5045622754424_2.jpg,5045622754424_3.jpg,5045622754424_4.jpg,5045622754424_5.jpg,5045622754424_6.jpg,5045622754424_11.jpg",inactive,Beige,8087620
5045622754660,5045622754424_1.jpg,"5045622754424_1.jpg,5045622754424_2.jpg,5045622754424_3.jpg,5045622754424_4.jpg,5045622754424_5.jpg,5045622754424_6.jpg,5045622754424_11.jpg",inactive,Beige,8087620
5045622754691,5045622754424_1.jpg,"5045622754424_1.jpg,5045622754424_2.jpg,5045622754424_3.jpg,5045622754424_4.jpg,5045622754424_5.jpg,5045622754424_6.jpg,5045622754424_11.jpg",inactive,Beige,8087620
5045622754721,5045622754424_1.jpg,"5045622754424_1.jpg,5045622754424_2.jpg,5045622754424_3.jpg,5045622754424_4.jpg,5045622754424_5.jpg,5045622754424_6.jpg,5045622754424_11.jpg",inactive,Beige,8087620
5045622754752,5045622754424_1.jpg,"5045622754424_1.jpg,5045622754424_2.jpg,5045622754424_3.jpg,5045622754424_4.jpg,5045622754424_5.jpg,5045622754424_6.jpg,5045622754424_11.jpg",inactive,Beige,8087620
5045622754783,5045622754424_1.jpg,"5045622754424_1.jpg,5045622754424_2.jpg,5045622754424_3.jpg,5045622754424_4.jpg,5045622754424_5.jpg,5045622754424_6.jpg,5045622754424_11.jpg",inactive,Beige,8087620
5045626200163,5045626200163_1.jpg,"5045626200163_1.jpg,5045626200163_2.jpg,5045626200163_3.jpg,5045626200163_4.jpg,5045626200163_5.jpg,5045626200163_6.jpg,5045626200163_7.jpg,5045626200163_8.jpg,5045626200163_9.jpg,5045626200163_10.jpg,5045626200163_11.jpg",active,Black,8089274
5045624410649,5045624410649_1.jpg,"5045624410649_1.jpg,5045624410649_2.jpg,5045624410649_3.jpg,5045624410649_4.jpg,5045624410649_5.jpg,5045624410649_6.jpg,5045624410649_11.jpg",active,Pink,8087510
5045624410670,5045624410649_1.jpg,"5045624410649_1.jpg,5045624410649_2.jpg,5045624410649_3.jpg,5045624410649_4.jpg,5045624410649_5.jpg,5045624410649_6.jpg,5045624410649_11.jpg",active,Pink,8087510
5045624410700,5045624410649_1.jpg,"5045624410649_1.jpg,5045624410649_2.jpg,5045624410649_3.jpg,5045624410649_4.jpg,5045624410649_5.jpg,5045624410649_6.jpg,5045624410649_11.jpg",active,Pink,8087510
5045624410731,5045624410649_1.jpg,"5045624410649_1.jpg,5045624410649_2.jpg,5045624410649_3.jpg,5045624410649_4.jpg,5045624410649_5.jpg,5045624410649_6.jpg,5045624410649_11.jpg",active,Pink,8087510
5045627021835,5045627021835_1.jpg,"5045627021835_1.jpg,5045627021835_2.jpg,5045627021835_3.jpg,5045627021835_4.jpg,5045627021835_5.jpg,5045627021835_11.jpg",active,White,8087511
5045627021866,5045627021835_1.jpg,"5045627021835_1.jpg,5045627021835_2.jpg,5045627021835_3.jpg,5045627021835_4.jpg,5045627021835_5.jpg,5045627021835_11.jpg",active,White,8087511
5045627021897,5045627021835_1.jpg,"5045627021835_1.jpg,5045627021835_2.jpg,5045627021835_3.jpg,5045627021835_4.jpg,5045627021835_5.jpg,5045627021835_11.jpg",active,White,8087511
5045627021927,5045627021835_1.jpg,"5045627021835_1.jpg,5045627021835_2.jpg,5045627021835_3.jpg,5045627021835_4.jpg,5045627021835_5.jpg,5045627021835_11.jpg",active,White,8087511
5045627021958,5045627021835_1.jpg,"5045627021835_1.jpg,5045627021835_2.jpg,5045627021835_3.jpg,5045627021835_4.jpg,5045627021835_5.jpg,5045627021835_11.jpg",active,White,8087511
5045627021989,5045627021835_1.jpg,"5045627021835_1.jpg,5045627021835_2.jpg,5045627021835_3.jpg,5045627021835_4.jpg,5045627021835_5.jpg,5045627021835_11.jpg",active,White,8087511
5045627022016,5045627021835_1.jpg,"5045627021835_1.jpg,5045627021835_2.jpg,5045627021835_3.jpg,5045627021835_4.jpg,5045627021835_5.jpg,5045627021835_11.jpg",active,White,8087511
5045627022047,5045627021835_1.jpg,"5045627021835_1.jpg,5045627021835_2.jpg,5045627021835_3.jpg,5045627021835_4.jpg,5045627021835_5.jpg,5045627021835_11.jpg",active,White,8087511
5045626221380,5045626221380_1.jpg,"5045626221380_1.jpg,5045626221380_2.jpg,5045626221380_3.jpg,5045626221380_4.jpg,5045626221380_5.jpg,5045626221380_6.jpg,5045626221380_11.jpg",active,Grey,8089359
5045626221410,5045626221380_1.jpg,"5045626221380_1.jpg,5045626221380_2.jpg,5045626221380_3.jpg,5045626221380_4.jpg,5045626221380_5.jpg,5045626221380_6.jpg,5045626221380_11.jpg",active,Grey,8089359
5045626221441,5045626221380_1.jpg,"5045626221380_1.jpg,5045626221380_2.jpg,5045626221380_3.jpg,5045626221380_4.jpg,5045626221380_5.jpg,5045626221380_6.jpg,5045626221380_11.jpg",active,Grey,8089359
5045626221625,5045626221380_1.jpg,"5045626221380_1.jpg,5045626221380_2.jpg,5045626221380_3.jpg,5045626221380_4.jpg,5045626221380_5.jpg,5045626221380_6.jpg,5045626221380_11.jpg",active,Grey,8089359
5045626221656,5045626221380_1.jpg,"5045626221380_1.jpg,5045626221380_2.jpg,5045626221380_3.jpg,5045626221380_4.jpg,5045626221380_5.jpg,5045626221380_6.jpg,5045626221380_11.jpg",active,Grey,8089359
5045626221687,5045626221380_1.jpg,"5045626221380_1.jpg,5045626221380_2.jpg,5045626221380_3.jpg,5045626221380_4.jpg,5045626221380_5.jpg,5045626221380_6.jpg,5045626221380_11.jpg",active,Grey,8089359
5045626221717,5045626221380_1.jpg,"5045626221380_1.jpg,5045626221380_2.jpg,5045626221380_3.jpg,5045626221380_4.jpg,5045626221380_5.jpg,5045626221380_6.jpg,5045626221380_11.jpg",active,Grey,8089359
5045626104065,5045626104065_1.jpg,"5045626104065_1.jpg,5045626104065_2.jpg,5045626104065_3.jpg,5045626104065_11.jpg",active,Blue,8089241
5045626104096,5045626104065_1.jpg,"5045626104065_1.jpg,5045626104065_2.jpg,5045626104065_3.jpg,5045626104065_11.jpg",active,Blue,8089241
5045626104126,5045626104065_1.jpg,"5045626104065_1.jpg,5045626104065_2.jpg,5045626104065_3.jpg,5045626104065_11.jpg",active,Blue,8089241
5045626104157,5045626104065_1.jpg,"5045626104065_1.jpg,5045626104065_2.jpg,5045626104065_3.jpg,5045626104065_11.jpg",active,Blue,8089241
5045626104188,5045626104065_1.jpg,"5045626104065_1.jpg,5045626104065_2.jpg,5045626104065_3.jpg,5045626104065_11.jpg",active,Blue,8089241
5045626104218,5045626104065_1.jpg,"5045626104065_1.jpg,5045626104065_2.jpg,5045626104065_3.jpg,5045626104065_11.jpg",active,Blue,8089241
5045626104249,5045626104065_1.jpg,"5045626104065_1.jpg,5045626104065_2.jpg,5045626104065_3.jpg,5045626104065_11.jpg",active,Blue,8089241
5045621669934,5045621669934_1.jpg,"5045621669934_1.jpg,5045621669934_2.jpg,5045621669934_3.jpg,5045621669934_4.jpg,5045621669934_5.jpg,5045621669934_6.jpg,5045621669934_7.jpg,5045621669934_8.jpg,5045621669934_9.jpg,5045621669934_11.jpg",active,Yellow,8087500
5045621670022,5045621669934_1.jpg,"5045621669934_1.jpg,5045621669934_2.jpg,5045621669934_3.jpg,5045621669934_4.jpg,5045621669934_5.jpg,5045621669934_6.jpg,5045621669934_7.jpg,5045621669934_8.jpg,5045621669934_9.jpg,5045621669934_11.jpg",active,Yellow,8087500
5045621670114,5045621669934_1.jpg,"5045621669934_1.jpg,5045621669934_2.jpg,5045621669934_3.jpg,5045621669934_4.jpg,5045621669934_5.jpg,5045621669934_6.jpg,5045621669934_7.jpg,5045621669934_8.jpg,5045621669934_9.jpg,5045621669934_11.jpg",active,Yellow,8087500
5045621670206,5045621669934_1.jpg,"5045621669934_1.jpg,5045621669934_2.jpg,5045621669934_3.jpg,5045621669934_4.jpg,5045621669934_5.jpg,5045621669934_6.jpg,5045621669934_7.jpg,5045621669934_8.jpg,5045621669934_9.jpg,5045621669934_11.jpg",active,Yellow,8087500
5045621670299,5045621669934_1.jpg,"5045621669934_1.jpg,5045621669934_2.jpg,5045621669934_3.jpg,5045621669934_4.jpg,5045621669934_5.jpg,5045621669934_6.jpg,5045621669934_7.jpg,5045621669934_8.jpg,5045621669934_9.jpg,5045621669934_11.jpg",active,Yellow,8087500
5045621670381,5045621669934_1.jpg,"5045621669934_1.jpg,5045621669934_2.jpg,5045621669934_3.jpg,5045621669934_4.jpg,5045621669934_5.jpg,5045621669934_6.jpg,5045621669934_7.jpg,5045621669934_8.jpg,5045621669934_9.jpg,5045621669934_11.jpg",active,Yellow,8087500
5045621670473,5045621669934_1.jpg,"5045621669934_1.jpg,5045621669934_2.jpg,5045621669934_3.jpg,5045621669934_4.jpg,5045621669934_5.jpg,5045621669934_6.jpg,5045621669934_7.jpg,5045621669934_8.jpg,5045621669934_9.jpg,5045621669934_11.jpg",active,Yellow,8087500
5045621670565,5045621669934_1.jpg,"5045621669934_1.jpg,5045621669934_2.jpg,5045621669934_3.jpg,5045621669934_4.jpg,5045621669934_5.jpg,5045621669934_6.jpg,5045621669934_7.jpg,5045621669934_8.jpg,5045621669934_9.jpg,5045621669934_11.jpg",active,Yellow,8087500
5045621670657,5045621669934_1.jpg,"5045621669934_1.jpg,5045621669934_2.jpg,5045621669934_3.jpg,5045621669934_4.jpg,5045621669934_5.jpg,5045621669934_6.jpg,5045621669934_7.jpg,5045621669934_8.jpg,5045621669934_9.jpg,5045621669934_11.jpg",active,Yellow,8087500
5045624456593,5045624456593_1.jpg,"5045624456593_1.jpg,5045624456593_2.jpg,5045624456593_3.jpg,5045624456593_4.jpg,5045624456593_5.jpg,5045624456593_11.jpg",inactive,Brown,8087375
5045627344705,5045627344705_1.jpg,"5045627344705_1.jpg,5045627344705_2.jpg,5045627344705_3.jpg,5045627344705_4.jpg,5045627344705_11.jpg",active,Beige,8087611
5045627344736,5045627344705_1.jpg,"5045627344705_1.jpg,5045627344705_2.jpg,5045627344705_3.jpg,5045627344705_4.jpg,5045627344705_11.jpg",active,Beige,8087611
5045627344767,5045627344705_1.jpg,"5045627344705_1.jpg,5045627344705_2.jpg,5045627344705_3.jpg,5045627344705_4.jpg,5045627344705_11.jpg",active,Beige,8087611
5045627344798,5045627344705_1.jpg,"5045627344705_1.jpg,5045627344705_2.jpg,5045627344705_3.jpg,5045627344705_4.jpg,5045627344705_11.jpg",active,Beige,8087611
5045626055619,5045626055619_1.jpg,"5045626055619_1.jpg,5045626055619_2.jpg,5045626055619_3.jpg,5045626055619_4.jpg,5045626055619_5.jpg,5045626055619_6.jpg,5045626055619_11.jpg",active,Brown,8087432
5045626055671,5045626055619_1.jpg,"5045626055619_1.jpg,5045626055619_2.jpg,5045626055619_3.jpg,5045626055619_4.jpg,5045626055619_5.jpg,5045626055619_6.jpg,5045626055619_11.jpg",active,Brown,8087432
5045626055732,5045626055619_1.jpg,"5045626055619_1.jpg,5045626055619_2.jpg,5045626055619_3.jpg,5045626055619_4.jpg,5045626055619_5.jpg,5045626055619_6.jpg,5045626055619_11.jpg",active,Brown,8087432
5045626055794,5045626055619_1.jpg,"5045626055619_1.jpg,5045626055619_2.jpg,5045626055619_3.jpg,5045626055619_4.jpg,5045626055619_5.jpg,5045626055619_6.jpg,5045626055619_11.jpg",active,Brown,8087432
5045626055855,5045626055619_1.jpg,"5045626055619_1.jpg,5045626055619_2.jpg,5045626055619_3.jpg,5045626055619_4.jpg,5045626055619_5.jpg,5045626055619_6.jpg,5045626055619_11.jpg",active,Brown,8087432
5045626055916,5045626055619_1.jpg,"5045626055619_1.jpg,5045626055619_2.jpg,5045626055619_3.jpg,5045626055619_4.jpg,5045626055619_5.jpg,5045626055619_6.jpg,5045626055619_11.jpg",active,Brown,8087432
5045626055978,5045626055619_1.jpg,"5045626055619_1.jpg,5045626055619_2.jpg,5045626055619_3.jpg,5045626055619_4.jpg,5045626055619_5.jpg,5045626055619_6.jpg,5045626055619_11.jpg",active,Brown,8087432
